route_id,route_long_name,trip_headsign,shape_id,shape_pt_lat,shape_pt_lon
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958542,-114.009147
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958542,-114.009147
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958421,-114.009082
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958421,-114.009082
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958372,-114.009051
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958372,-114.009051
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958323,-114.009016
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958323,-114.009016
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958274,-114.008985
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958274,-114.008985
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958207,-114.008935
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958207,-114.008935
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958153,-114.0089
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958153,-114.0089
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958103,-114.008862
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958103,-114.008862
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958009,-114.008782
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.958009,-114.008782
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957954,-114.008732
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957954,-114.008732
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95789,-114.008669
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95789,-114.008669
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957789,-114.008557
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957789,-114.008557
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957647,-114.008358
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957647,-114.008358
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957602,-114.008291
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957602,-114.008291
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957491,-114.008118
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957491,-114.008118
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957385,-114.007938
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957385,-114.007938
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95727,-114.007726
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95727,-114.007726
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957215,-114.00762
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957215,-114.00762
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957139,-114.007465
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957139,-114.007465
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957066,-114.007312
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.957066,-114.007312
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956951,-114.007043
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956951,-114.007043
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956913,-114.006947
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956913,-114.006947
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956858,-114.00681
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956858,-114.00681
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956769,-114.006563
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956769,-114.006563
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956733,-114.006459
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956733,-114.006459
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956671,-114.006268
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956671,-114.006268
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956644,-114.006183
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956644,-114.006183
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956581,-114.005963
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956581,-114.005963
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956496,-114.005639
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956496,-114.005639
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956458,-114.005475
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956458,-114.005475
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956413,-114.005274
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956413,-114.005274
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956365,-114.005023
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956365,-114.005023
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956301,-114.004638
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956301,-114.004638
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956264,-114.004366
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956264,-114.004366
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956237,-114.004129
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956237,-114.004129
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956214,-114.003846
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956214,-114.003846
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.9562,-114.003532
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.9562,-114.003532
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956198,-114.003447
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956198,-114.003447
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956198,-114.003249
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956198,-114.003249
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956201,-114.003078
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956201,-114.003078
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956205,-114.002975
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956205,-114.002975
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956215,-114.002805
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956215,-114.002805
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956228,-114.002633
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956228,-114.002633
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956238,-114.002529
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956238,-114.002529
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95626,-114.002338
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95626,-114.002338
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956289,-114.002134
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956289,-114.002134
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956301,-114.002052
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956301,-114.002052
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956365,-114.001706
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956365,-114.001706
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956395,-114.001561
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956395,-114.001561
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956454,-114.001308
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956454,-114.001308
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956508,-114.001084
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956508,-114.001084
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956571,-114.000824
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956571,-114.000824
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956615,-114.000643
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956615,-114.000643
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95663,-114.000598
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95663,-114.000598
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956647,-114.00055
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956647,-114.00055
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956715,-114.000403
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956715,-114.000403
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956742,-114.000253
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956742,-114.000253
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956763,-114.000098
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956763,-114.000098
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956775,-113.999987
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956775,-113.999987
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956783,-113.999864
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956783,-113.999864
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956786,-113.999735
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956786,-113.999735
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956787,-113.998333
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956787,-113.998333
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956786,-113.998159
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956786,-113.998159
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956788,-113.998006
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956788,-113.998006
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956787,-113.997392
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956787,-113.997392
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95618,-113.997388
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95618,-113.997388
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956025,-113.997388
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.956025,-113.997388
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.955676,-113.997389
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.955676,-113.997389
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.955392,-113.997386
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.955392,-113.997386
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.955359,-113.997387
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.955359,-113.997387
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954577,-113.997386
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954577,-113.997386
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954432,-113.997376
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954432,-113.997376
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954348,-113.997357
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954348,-113.997357
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954262,-113.997331
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954262,-113.997331
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954203,-113.997306
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954203,-113.997306
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954135,-113.997272
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954135,-113.997272
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954043,-113.997216
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.954043,-113.997216
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953994,-113.99718
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953994,-113.99718
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95393,-113.997129
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95393,-113.997129
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953862,-113.997062
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953862,-113.997062
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.9538,-113.996993
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.9538,-113.996993
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953745,-113.996929
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953745,-113.996929
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953705,-113.996869
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953705,-113.996869
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953368,-113.996383
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953368,-113.996383
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953176,-113.996105
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953176,-113.996105
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953117,-113.996011
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953117,-113.996011
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95309,-113.995961
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95309,-113.995961
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953058,-113.995892
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953058,-113.995892
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95303,-113.995823
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95303,-113.995823
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953006,-113.995754
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.953006,-113.995754
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952984,-113.995685
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952984,-113.995685
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952961,-113.995596
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952961,-113.995596
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952945,-113.995518
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952945,-113.995518
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952931,-113.995423
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952931,-113.995423
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952921,-113.995337
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952921,-113.995337
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952915,-113.995223
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952915,-113.995223
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952912,-113.99508
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952912,-113.99508
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952908,-113.995024
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952908,-113.995024
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952897,-113.994968
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952897,-113.994968
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952885,-113.994926
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952885,-113.994926
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952863,-113.994878
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952863,-113.994878
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952847,-113.994853
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952847,-113.994853
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95283,-113.994827
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.95283,-113.994827
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952805,-113.9948
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952805,-113.9948
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952766,-113.994772
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952766,-113.994772
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952721,-113.994755
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952721,-113.994755
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952693,-113.994751
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952693,-113.994751
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952663,-113.994753
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952663,-113.994753
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952414,-113.994752
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952414,-113.994752
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952058,-113.99475
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952058,-113.99475
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952008,-113.994755
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.952008,-113.994755
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951931,-113.994771
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951931,-113.994771
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951839,-113.994809
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951839,-113.994809
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951773,-113.994847
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951773,-113.994847
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951596,-113.995095
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951596,-113.995095
306-20727,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951545,-113.995176
306-20726,"MAX Teal Westbrook/Douglas Glen","MAX TEAL DOUGLAS GLEN",3060070,50.951545,-113.995176
